"Table 2: Healthy Life Expectancy (HLE1) estimates by council area in Scotland, 2017-2019",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Council Area,Area Code,Sex,Age group,"Life Expectancy (LE, years)",LE Lower CI (years),LE Upper CI (years),Healthy Life Expectancy (HLE) (years),HLE Lower CI (years),HLE Upper CI (years),Proportion of Life Spent in Good Health (%),,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Male,90+,4.10,3.57,4.62,1.74,0.84,2.64,42.50,,,,,,,,,,,,,,,,
North Lanarkshire,S12000050,Female,<1,79.60,79.26,79.94,57.77,55.75,59.79,72.58,,,,,,,,,,,,,,,,
North Lanarkshire,S12000050,Female,1 to 4,78.72,78.40,79.05,56.99,54.97,59.00,72.39,,,,,,,,,,,,,,,,
North Lanarkshire,S12000050,Female,10 to 14,69.80,69.48,70.12,49.13,47.21,51.05,70.39,,,,,,,,,,,,,,,,
North Lanarkshire,S12000050,Female,15 to 19,64.87,64.55,65.19,44.77,42.91,46.63,69.02,,,,,,,,,,,,,,,,
North Lanarkshire,S12000050,Female,20 to 24,59.93,59.62,60.25,40.44,38.64,42.23,67.47,,,,,,,,,,,,,,,,
North Lanarkshire,S12000050,Female,25 to 29,55.02,54.71,55.33,36.17,34.44,37.90,65.75,,,,,,,,,,,,,,,,
North Lanarkshire,S12000050,Female,30 to 34,50.11,49.81,50.41,31.98,30.29,33.66,63.82,,,,,,,,,,,,,,,,
North Lanarkshire,S12000050,Female,35 to 39,45.31,45.01,45.60,27.94,26.32,29.57,61.67,,,,,,,,,,,,,,,,
North Lanarkshire,S12000050,Female,40 to 44,40.57,40.28,40.85,24.06,22.48,25.64,59.32,,,,,,,,,,,,,,,,
North Lanarkshire,S12000050,Female,45 to 49,36.01,35.74,36.28,20.42,18.90,21.95,56.71,,,,,,,,,,,,,,,,
North Lanarkshire,S12000050,Female,5 to 9,74.75,74.43,75.08,53.50,51.52,55.48,71.57,,,,,,,,,,,,,,,,
North Lanarkshire,S12000050,Female,50 to 54,31.48,31.21,31.74,16.96,15.48,18.44,53.88,,,,,,,,,,,,,,,,
North Lanarkshire,S12000050,Female,55 to 59,27.03,26.78,27.28,13.74,12.33,15.15,50.83,,,,,,,,,,,,,,,,
North Lanarkshire,S12000050,Female,60 to 64,22.74,22.50,22.99,10.82,9.48,12.17,47.59,,,,,,,,,,,,,,,,
North Lanarkshire,S12000050,Female,65 to 69,18.63,18.40,18.86,8.20,6.90,9.50,44.00,,,,,,,,,,,,,,,,
North Lanarkshire,S12000050,Female,70 to 74,14.83,14.61,15.04,5.94,4.66,7.22,40.04,,,,,,,,,,,,,,,,
North Lanarkshire,S12000050,Female,75 to 79,11.37,11.17,11.58,4.07,2.83,5.31,35.80,,,,,,,,,,,,,,,,
North Lanarkshire,S12000050,Female,80 to 84,8.46,8.27,8.65,2.65,1.44,3.85,31.29,,,,,,,,,,,,,,,,
North Lanarkshire,S12000050,Female,85 to 89,5.92,5.72,6.12,1.56,0.62,2.51,26.40,,,,,,,,,,,,,,,,
North Lanarkshire,S12000050,Female,90+,4.06,3.80,4.32,0.84,0.04,1.65,20.75,,,,,,,,,,,,,,,,
North Lanarkshire,S12000050,Male,<1,75.20,74.80,75.59,58.67,56.87,60.46,78.02,,,,,,,,,,,,,,,,
North Lanarkshire,S12000050,Male,1 to 4,74.55,74.18,74.92,57.98,56.17,59.78,77.77,,,,,,,,,,,,,,,,
North Lanarkshire,S12000050,Male,10 to 14,65.64,65.27,66.00,49.47,47.70,51.24,75.37,,,,,,,,,,,,,,,,
North Lanarkshire,S12000050,Male,15 to 19,60.66,60.29,61.02,44.80,43.07,46.54,73.86,,,,,,,,,,,,,,,,
North Lanarkshire,S12000050,Male,20 to 24,55.85,55.50,56.21,40.34,38.63,42.05,72.22,,,,,,,,,,,,,,,,
North Lanarkshire,S12000050,Male,25 to 29,51.13,50.78,51.47,36.02,34.36,37.69,70.46,,,,,,,,,,,,,,,,
North Lanarkshire,S12000050,Male,30 to 34,46.44,46.10,46.77,31.83,30.21,33.45,68.55,,,,,,,,,,,,,,,,
North Lanarkshire,S12000050,Male,35 to 39,41.86,41.54,42.18,27.84,26.28,29.39,66.50,,,,,,,,,,,,,,,,
North Lanarkshire,S12000050,Male,40 to 44,37.34,37.03,37.64,24.00,22.49,25.52,64.29,,,,,,,,,,,,,,,,
North Lanarkshire,S12000050,Male,45 to 49,32.92,32.63,33.21,20.37,18.91,21.83,61.89,,,,,,,,,,,,,,,,
North Lanarkshire,S12000050,Male,5 to 9,70.64,70.27,71.00,54.21,52.42,56.01,76.75,,,,,,,,,,,,,,,,
North Lanarkshire,S12000050,Male,50 to 54,28.67,28.40,28.95,17.00,15.59,18.41,59.28,,,,,,,,,,,,,,,,
North Lanarkshire,S12000050,Male,55 to 59,24.42,24.15,24.68,13.80,12.44,15.16,56.52,,,,,,,,,,,,,,,,
North Lanarkshire,S12000050,Male,60 to 64,20.32,20.07,20.58,10.90,9.59,12.22,53.66,,,,,,,,,,,,,,,,
North Lanarkshire,S12000050,Male,65 to 69,16.57,16.33,16.81,8.42,7.15,9.68,50.80,,,,,,,,,,,,,,,,
North Lanarkshire,S12000050,Male,70 to 74,13.09,12.86,13.32,6.25,4.97,7.53,47.73,,,,,,,,,,,,,,,,
North Lanarkshire,S12000050,Male,75 to 79,9.94,9.72,10.16,4.41,3.12,5.70,44.36,,,,,,,,,,,,,,,,
North Lanarkshire,S12000050,Male,80 to 84,7.39,7.17,7.61,3.02,1.70,4.33,40.82,,,,,,,,,,,,,,,,
North Lanarkshire,S12000050,Male,85 to 89,5.35,5.11,5.59,1.97,0.88,3.06,36.84,,,,,,,,,,,,,,,,
North Lanarkshire,S12000050,Male,90+,3.87,3.50,4.24,1.27,0.25,2.29,32.84,,,,,,,,,,,,,,,,
Orkney Islands,S12000023,Female,<1,82.26,80.84,83.68,75.05,71.37,78.73,91.23,,,,,,,,,,,,,,,,
Orkney Islands,S12000023,Female,1 to 4,81.26,79.84,82.68,74.05,70.37,77.73,91.13,,,,,,,,,,,,,,,,
Orkney Islands,S12000023,Female,10 to 14,72.26,70.84,73.68,65.05,61.37,68.73,90.02,,,,,,,,,,,,,,,,
Orkney Islands,S12000023,Female,15 to 19,67.26,65.84,68.68,60.07,56.40,63.73,89.30,,,,,,,,,,,,,,,,
Orkney Islands,S12000023,Female,20 to 24,62.26,60.84,63.68,55.11,51.48,58.74,88.51,,,,,,,,,,,,,,,,
Orkney Islands,S12000023,Female,25 to 29,57.91,56.68,59.14,50.77,47.21,54.32,87.66,,,,,,,,,,,,,,,,
Orkney Islands,S12000023,Female,30 to 34,53.22,52.07,54.38,46.16,42.75,49.57,86.73,,,,,,,,,,,,,,,,
Orkney Islands,S12000023,Female,35 to 39,48.36,47.22,49.49,41.45,38.08,44.82,85.72,,,,,,,,,,,,,,,,
Orkney Islands,S12000023,Female,40 to 44,43.48,42.37,44.59,36.79,33.49,40.09,84.61,,,,,,,,,,,,,,,,
Orkney Islands,S12000023,Female,45 to 49,38.70,37.62,39.77,32.28,29.06,35.51,83.42,,,,,,,,,,,,,,,,
Orkney Islands,S12000023,Female,5 to 9,77.26,75.84,78.68,70.05,66.37,73.73,90.67,,,,,,,,,,,,,,,,
Orkney Islands,S12000023,Female,50 to 54,34.08,33.05,35.11,27.99,24.79,31.19,82.13,,,,,,,,,,,,,,,,
Orkney Islands,S12000023,Female,55 to 59,29.78,28.80,30.75,24.04,20.84,27.24,80.73,,,,,,,,,,,,,,,,
Orkney Islands,S12000023,Female,60 to 64,25.34,24.41,26.27,20.08,16.90,23.25,79.24,,,,,,,,,,,,,,,,
Orkney Islands,S12000023,Female,65 to 69,20.77,19.87,21.68,16.12,13.05,19.18,77.58,,,,,,,,,,,,,,,,
Orkney Islands,S12000023,Female,70 to 74,16.78,15.91,17.64,12.71,9.60,15.81,75.74,,,,,,,,,,,,,,,,
Orkney Islands,S12000023,Female,75 to 79,12.99,12.16,13.83,9.58,6.32,12.84,73.71,,,,,,,,,,,,,,,,
Orkney Islands,S12000023,Female,80 to 84,9.74,8.92,10.56,6.96,4.79,9.14,71.50,,,,,,,,,,,,,,,,
Orkney Islands,S12000023,Female,85 to 89,7.03,6.18,7.89,4.85,2.92,6.79,68.98,,,,,,,,,,,,,,,,
Orkney Islands,S12000023,Female,90+,4.91,3.84,5.99,3.27,1.33,5.20,66.48,,,,,,,,,,,,,,,,
Orkney Islands,S12000023,Male,<1,79.04,77.57,80.51,69.33,65.60,73.07,87.72,,,,,,,,,,,,,,,,
Orkney Islands,S12000023,Male,1 to 4,78.04,76.57,79.51,68.33,64.60,72.07,87.56,,,,,,,,,,,,,,,,
Orkney Islands,S12000023,Male,10 to 14,69.04,67.57,70.51,59.48,55.79,63.16,86.14,,,,,,,,,,,,,,,,
Orkney Islands,S12000023,Male,15 to 19,64.04,62.57,65.51,54.53,50.87,58.19,85.15,,,,,,,,,,,,,,,,
Orkney Islands,S12000023,Male,20 to 24,59.04,57.57,60.51,49.65,46.04,53.26,84.09,,,,,,,,,,,,,,,,
Orkney Islands,S12000023,Male,25 to 29,54.51,53.13,55.90,45.04,41.40,48.68,82.62,,,,,,,,,,,,,,,,
Orkney Islands,S12000023,Male,30 to 34,50.09,48.81,51.37,40.58,37.07,44.08,81.01,,,,,,,,,,,,,,,,
Orkney Islands,S12000023,Male,35 to 39,45.49,44.28,46.70,35.90,32.37,39.43,78.93,,,,,,,,,,,,,,,,
Orkney Islands,S12000023,Male,40 to 44,41.00,39.88,42.11,31.55,28.07,35.03,76.96,,,,,,,,,,,,,,,,
Orkney Islands,S12000023,Male,45 to 49,36.33,35.27,37.39,27.17,23.85,30.49,74.77,,,,,,,,,,,,,,,,
Orkney Islands,S12000023,Male,5 to 9,74.04,72.57,75.51,64.41,60.70,68.12,87.00,,,,,,,,,,,,,,,,
Orkney Islands,S12000023,Male,50 to 54,31.72,30.71,32.74,22.70,19.42,25.97,71.56,,,,,,,,,,,,,,,,
Orkney Islands,S12000023,Male,55 to 59,27.38,26.41,28.35,18.49,15.19,21.79,67.54,,,,,,,,,,,,,,,,
Orkney Islands,S12000023,Male,60 to 64,23.17,22.25,24.09,14.65,11.33,17.97,63.25,,,,,,,,,,,,,,,,
Orkney Islands,S12000023,Male,65 to 69,19.23,18.36,20.09,11.35,8.00,14.70,59.04,,,,,,,,,,,,,,,,
Orkney Islands,S12000023,Male,70 to 74,15.38,14.56,16.21,8.25,4.80,11.70,53.64,,,,,,,,,,,,,,,,
Orkney Islands,S12000023,Male,75 to 79,11.83,11.04,12.62,5.76,2.20,9.32,48.66,,,,,,,,,,,,,,,,
Orkney Islands,S12000023,Male,80 to 84,8.76,7.98,9.53,3.39,0.38,6.40,38.76,,,,,,,,,,,,,,,,
Orkney Islands,S12000023,Male,85 to 89,6.17,5.35,6.99,2.04,-0.39,4.48,33.11,,,,,,,,,,,,,,,,
Orkney Islands,S12000023,Male,90+,3.93,2.89,4.97,0.83,-1.00,2.66,21.12,,,,,,,,,,,,,,,,
Perth and Kinross,S12000048,Female,<1,83.26,82.77,83.75,63.66,61.49,65.84,76.46,,,,,,,,,,,,,,,,
Perth and Kinross,S12000048,Female,1 to 4,82.40,81.94,82.86,62.96,60.79,65.14,76.41,,,,,,,,,,,,,,,,
Perth and Kinross,S12000048,Female,10 to 14,73.40,72.94,73.86,55.52,53.46,57.58,75.65,,,,,,,,,,,,,,,,
Perth and Kinross,S12000048,Female,15 to 19,68.43,67.97,68.89,51.33,49.33,53.32,75.01,,,,,,,,,,,,,,,,
Perth and Kinross,S12000048,Female,20 to 24,63.51,63.07,63.96,47.30,45.38,49.21,74.47,,,,,,,,,,,,,,,,
Perth and Kinross,S12000048,Female,25 to 29,58.57,58.13,59.01,43.28,41.45,45.12,73.90,,,,,,,,,,,,,,,,
Perth and Kinross,S12000048,Female,30 to 34,53.64,53.21,54.08,39.33,37.61,41.05,73.32,,,,,,,,,,,,,,,,
Perth and Kinross,S12000048,Female,35 to 39,48.70,48.27,49.13,35.30,33.69,36.90,72.47,,,,,,,,,,,,,,,,
Perth and Kinross,S12000048,Female,40 to 44,43.93,43.52,44.35,31.38,29.85,32.91,71.43,,,,,,,,,,,,,,,,
Perth and Kinross,S12000048,Female,45 to 49,39.18,38.78,39.58,27.46,25.99,28.92,70.08,,,,,,,,,,,,,,,,
Perth and Kinross,S12000048,Female,5 to 9,78.40,77.94,78.86,59.69,57.56,61.82,76.14,,,,,,,,,,,,,,,,
Perth and Kinross,S12000048,Female,50 to 54,34.49,34.11,34.87,23.60,22.19,25.02,68.43,,,,,,,,,,,,,,,,
Perth and Kinross,S12000048,Female,55 to 59,29.89,29.52,30.26,19.90,18.53,21.26,66.56,,,,,,,,,,,,,,,,
Perth and Kinross,S12000048,Female,60 to 64,25.44,25.09,25.80,16.33,15.02,17.65,64.20,,,,,,,,,,,,,,,,
Perth and Kinross,S12000048,Female,65 to 69,21.12,20.78,21.45,12.74,11.46,14.01,60.32,,,,,,,,,,,,,,,,
Perth and Kinross,S12000048,Female,70 to 74,16.99,16.68,17.31,9.39,8.19,10.59,55.27,,,,,,,,,,,,,,,,
Perth and Kinross,S12000048,Female,75 to 79,13.32,13.02,13.62,6.56,5.35,7.77,49.25,,,,,,,,,,,,,,,,
Perth and Kinross,S12000048,Female,80 to 84,9.91,9.63,10.20,4.12,2.99,5.26,41.57,,,,,,,,,,,,,,,,
Perth and Kinross,S12000048,Female,85 to 89,7.04,6.75,7.32,2.54,1.59,3.48,36.06,,,,,,,,,,,,,,,,
Perth and Kinross,S12000048,Female,90+,4.75,4.41,5.08,1.58,0.71,2.46,33.39,,,,,,,,,,,,,,,,
Perth and Kinross,S12000048,Male,<1,79.05,78.45,79.66,66.32,64.54,68.10,83.89,,,,,,,,,,,,,,,,
Perth and Kinross,S12000048,Male,1 to 4,78.26,77.68,78.84,65.54,63.76,67.32,83.74,,,,,,,,,,,,,,,,
Perth and Kinross,S12000048,Male,10 to 14,69.32,68.75,69.90,57.02,55.30,58.75,82.26,,,,,,,,,,,,,,,,
Perth and Kinross,S12000048,Male,15 to 19,64.35,63.78,64.92,52.33,50.65,54.01,81.32,,,,,,,,,,,,,,,,
Perth and Kinross,S12000048,Male,20 to 24,59.50,58.94,60.06,47.78,46.15,49.41,80.31,,,,,,,,,,,,,,,,
Perth and Kinross,S12000048,Male,25 to 29,54.77,54.23,55.31,43.39,41.79,44.99,79.22,,,,,,,,,,,,,,,,
Perth and Kinross,S12000048,Male,30 to 34,50.11,49.60,50.63,39.11,37.56,40.66,78.05,,,,,,,,,,,,,,,,
Perth and Kinross,S12000048,Male,35 to 39,45.56,45.07,46.05,34.99,33.48,36.49,76.79,,,,,,,,,,,,,,,,
Perth and Kinross,S12000048,Male,40 to 44,41.02,40.55,41.48,30.95,29.50,32.40,75.45,,,,,,,,,,,,,,,,
Perth and Kinross,S12000048,Male,45 to 49,36.71,36.29,37.14,27.17,25.80,28.54,74.01,,,,,,,,,,,,,,,,
Perth and Kinross,S12000048,Male,5 to 9,74.29,73.72,74.87,61.75,59.99,63.51,83.11,,,,,,,,,,,,,,,,
Perth and Kinross,S12000048,Male,50 to 54,32.28,31.88,32.68,23.39,22.07,24.71,72.46,,,,,,,,,,,,,,,,
Perth and Kinross,S12000048,Male,55 to 59,27.90,27.51,28.28,19.75,18.49,21.00,70.79,,,,,,,,,,,,,,,,
Perth and Kinross,S12000048,Male,60 to 64,23.63,23.27,24.00,16.32,15.09,17.54,69.04,,,,,,,,,,,,,,,,
Perth and Kinross,S12000048,Male,65 to 69,19.44,19.09,19.79,13.05,11.87,14.23,67.13,,,,,,,,,,,,,,,,
Perth and Kinross,S12000048,Male,70 to 74,15.53,15.20,15.86,10.10,8.94,11.25,65.02,,,,,,,,,,,,,,,,
Perth and Kinross,S12000048,Male,75 to 79,12.07,11.75,12.39,7.57,6.41,8.73,62.68,,,,,,,,,,,,,,,,
Perth and Kinross,S12000048,Male,80 to 84,8.89,8.58,9.19,5.33,4.23,6.44,60.02,,,,,,,,,,,,,,,,
Perth and Kinross,S12000048,Male,85 to 89,6.36,6.04,6.69,3.63,2.68,4.59,57.09,,,,,,,,,,,,,,,,
Perth and Kinross,S12000048,Male,90+,4.28,3.85,4.71,2.31,1.42,3.20,53.93,,,,,,,,,,,,,,,,
Renfrewshire,S12000038,Female,<1,80.70,80.24,81.16,62.26,60.15,64.36,77.14,,,,,,,,,,,,,,,,
Renfrewshire,S12000038,Female,1 to 4,79.89,79.46,80.33,61.43,59.32,63.54,76.89,,,,,,,,,,,,,,,,
Renfrewshire,S12000038,Female,10 to 14,70.92,70.49,71.36,52.91,50.84,54.98,74.60,,,,,,,,,,,,,,,,
Renfrewshire,S12000038,Female,15 to 19,65.92,65.49,66.36,48.35,46.32,50.37,73.34,,,,,,,,,,,,,,,,
Renfrewshire,S12000038,Female,20 to 24,60.99,60.57,61.42,43.93,41.95,45.91,72.02,,,,,,,,,,,,,,,,
Renfrewshire,S12000038,Female,25 to 29,56.09,55.67,56.50,39.61,37.68,41.54,70.62,,,,,,,,,,,,,,,,
Renfrewshire,S12000038,Female,30 to 34,51.21,50.80,51.62,35.43,33.58,37.29,69.19,,,,,,,,,,,,,,,,
Renfrewshire,S12000038,Female,35 to 39,46.28,45.87,46.68,31.37,29.61,33.13,67.78,,,,,,,,,,,,,,,,
Renfrewshire,S12000038,Female,40 to 44,41.61,41.22,42.00,27.58,25.87,29.30,66.29,,,,,,,,,,,,,,,,
Renfrewshire,S12000038,Female,45 to 49,36.93,36.56,37.30,23.94,22.34,25.53,64.81,,,,,,,,,,,,,,,,
Renfrewshire,S12000038,Female,5 to 9,75.92,75.49,76.36,57.60,55.50,59.70,75.87,,,,,,,,,,,,,,,,
Renfrewshire,S12000038,Female,50 to 54,32.28,31.92,32.63,20.47,18.95,21.99,63.43,,,,,,,,,,,,,,,,
Renfrewshire,S12000038,Female,55 to 59,27.72,27.38,28.07,17.16,15.70,18.62,61.91,,,,,,,,,,,,,,,,
Renfrewshire,S12000038,Female,60 to 64,23.36,23.03,23.70,14.12,12.70,15.53,60.42,,,,,,,,,,,,,,,,
Renfrewshire,S12000038,Female,65 to 69,19.21,18.89,19.53,11.41,10.07,12.76,59.42,,,,,,,,,,,,,,,,
Renfrewshire,S12000038,Female,70 to 74,15.55,15.25,15.84,9.12,7.77,10.47,58.66,,,,,,,,,,,,,,,,
Renfrewshire,S12000038,Female,75 to 79,11.88,11.60,12.16,6.85,5.50,8.20,57.67,,,,,,,,,,,,,,,,
Renfrewshire,S12000038,Female,80 to 84,8.86,8.60,9.12,5.00,3.65,6.35,56.42,,,,,,,,,,,,,,,,
Renfrewshire,S12000038,Female,85 to 89,6.38,6.11,6.64,3.39,2.23,4.56,53.20,,,,,,,,,,,,,,,,
Renfrewshire,S12000038,Female,90+,4.28,3.94,4.61,2.11,1.03,3.19,49.33,,,,,,,,,,,,,,,,
Renfrewshire,S12000038,Male,<1,75.88,75.33,76.44,60.74,58.77,62.71,80.04,,,,,,,,,,,,,,,,
Renfrewshire,S12000038,Male,1 to 4,75.34,74.83,75.85,60.10,58.12,62.09,79.78,,,,,,,,,,,,,,,,
Renfrewshire,S12000038,Male,10 to 14,66.41,65.91,66.91,51.35,49.39,53.32,77.33,,,,,,,,,,,,,,,,
Renfrewshire,S12000038,Male,15 to 19,61.48,60.98,61.98,46.65,44.71,48.59,75.88,,,,,,,,,,,,,,,,
Renfrewshire,S12000038,Male,20 to 24,56.58,56.09,57.07,42.09,40.19,43.99,74.39,,,,,,,,,,,,,,,,
Renfrewshire,S12000038,Male,25 to 29,51.88,51.41,52.35,37.78,35.93,39.64,72.83,,,,,,,,,,,,,,,,
Renfrewshire,S12000038,Male,30 to 34,47.07,46.61,47.54,33.55,31.80,35.31,71.27,,,,,,,,,,,,,,,,
Renfrewshire,S12000038,Male,35 to 39,42.42,41.97,42.87,29.53,27.84,31.22,69.61,,,,,,,,,,,,,,,,
Renfrewshire,S12000038,Male,40 to 44,37.82,37.39,38.25,25.68,24.07,27.28,67.88,,,,,,,,,,,,,,,,
Renfrewshire,S12000038,Male,45 to 49,33.42,33.01,33.82,22.09,20.56,23.63,66.11,,,,,,,,,,,,,,,,
Renfrewshire,S12000038,Male,5 to 9,71.39,70.89,71.89,56.18,54.20,58.16,78.70,,,,,,,,,,,,,,,,
Renfrewshire,S12000038,Male,50 to 54,29.19,28.81,29.57,18.72,17.25,20.20,64.15,,,,,,,,,,,,,,,,
Renfrewshire,S12000038,Male,55 to 59,24.98,24.62,25.35,15.53,14.10,16.97,62.18,,,,,,,,,,,,,,,,
Renfrewshire,S12000038,Male,60 to 64,20.88,20.53,21.23,12.54,11.15,13.93,60.07,,,,,,,,,,,,,,,,
Renfrewshire,S12000038,Male,65 to 69,17.00,16.66,17.33,9.85,8.48,11.23,57.97,,,,,,,,,,,,,,,,
Renfrewshire,S12000038,Male,70 to 74,13.39,13.07,13.71,7.44,6.08,8.81,55.59,,,,,,,,,,,,,,,,
Renfrewshire,S12000038,Male,75 to 79,10.32,10.02,10.63,5.46,3.97,6.94,52.85,,,,,,,,,,,,,,,,
Renfrewshire,S12000038,Male,80 to 84,7.93,7.62,8.24,3.99,2.49,5.49,50.27,,,,,,,,,,,,,,,,
Renfrewshire,S12000038,Male,85 to 89,5.82,5.47,6.17,2.79,1.51,4.07,47.92,,,,,,,,,,,,,,,,
Renfrewshire,S12000038,Male,90+,4.60,4.07,5.13,2.16,0.77,3.54,46.88,,,,,,,,,,,,,,,,
Scottish Borders,S12000026,Female,<1,81.93,81.32,82.54,63.81,61.68,65.95,77.89,,,,,,,,,,,,,,,,
Scottish Borders,S12000026,Female,1 to 4,81.17,80.60,81.73,63.09,60.96,65.23,77.74,,,,,,,,,,,,,,,,
Scottish Borders,S12000026,Female,10 to 14,72.21,71.65,72.77,55.00,52.95,57.05,76.17,,,,,,,,,,,,,,,,
Scottish Borders,S12000026,Female,15 to 19,67.21,66.65,67.77,50.51,48.51,52.50,75.15,,,,,,,,,,,,,,,,
Scottish Borders,S12000026,Female,20 to 24,62.28,61.73,62.84,46.17,44.25,48.10,74.13,,,,,,,,,,,,,,,,
Scottish Borders,S12000026,Female,25 to 29,57.47,56.94,58.00,42.00,40.17,43.83,73.09,,,,,,,,,,,,,,,,
Scottish Borders,S12000026,Female,30 to 34,52.75,52.25,53.24,38.02,36.28,39.76,72.08,,,,,,,,,,,,,,,,
Scottish Borders,S12000026,Female,35 to 39,47.96,47.48,48.43,34.04,32.38,35.70,70.98,,,,,,,,,,,,,,,,
Scottish Borders,S12000026,Female,40 to 44,43.21,42.76,43.66,30.12,28.53,31.70,69.70,,,,,,,,,,,,,,,,
Scottish Borders,S12000026,Female,45 to 49,38.48,38.06,38.91,26.24,24.74,27.73,68.17,,,,,,,,,,,,,,,,
Scottish Borders,S12000026,Female,5 to 9,77.17,76.60,77.73,59.47,57.36,61.57,77.06,,,,,,,,,,,,,,,,
Scottish Borders,S12000026,Female,50 to 54,33.73,33.32,34.15,22.44,21.00,23.88,66.52,,,,,,,,,,,,,,,,
Scottish Borders,S12000026,Female,55 to 59,29.24,28.85,29.64,18.91,17.51,20.31,64.66,,,,,,,,,,,,,,,,
Scottish Borders,S12000026,Female,60 to 64,24.85,24.48,25.23,15.54,14.17,16.90,62.51,,,,,,,,,,,,,,,,
Scottish Borders,S12000026,Female,65 to 69,20.57,20.22,20.93,12.28,10.95,13.62,59.69,,,,,,,,,,,,,,,,
Scottish Borders,S12000026,Female,70 to 74,16.56,16.23,16.89,9.29,7.98,10.60,56.12,,,,,,,,,,,,,,,,
Scottish Borders,S12000026,Female,75 to 79,12.70,12.38,13.01,6.54,5.20,7.88,51.49,,,,,,,,,,,,,,,,
Scottish Borders,S12000026,Female,80 to 84,9.34,9.05,9.62,4.39,3.23,5.55,47.02,,,,,,,,,,,,,,,,
Scottish Borders,S12000026,Female,85 to 89,6.40,6.12,6.67,2.75,1.81,3.70,43.04,,,,,,,,,,,,,,,,
Scottish Borders,S12000026,Female,90+,3.91,3.58,4.23,1.63,0.84,2.42,41.73,,,,,,,,,,,,,,,,
Scottish Borders,S12000026,Male,<1,79.15,78.49,79.81,63.31,61.41,65.21,79.99,,,,,,,,,,,,,,,,
Scottish Borders,S12000026,Male,1 to 4,78.41,77.79,79.03,62.55,60.64,64.45,79.77,,,,,,,,,,,,,,,,
Scottish Borders,S12000026,Male,10 to 14,69.44,68.83,70.06,54.01,52.15,55.86,77.77,,,,,,,,,,,,,,,,
Scottish Borders,S12000026,Male,15 to 19,64.44,63.83,65.06,49.24,47.42,51.07,76.41,,,,,,,,,,,,,,,,
Scottish Borders,S12000026,Male,20 to 24,59.48,58.87,60.09,44.63,42.85,46.41,75.03,,,,,,,,,,,,,,,,
Scottish Borders,S12000026,Male,25 to 29,54.78,54.20,55.36,40.27,38.53,42.01,73.52,,,,,,,,,,,,,,,,
Scottish Borders,S12000026,Male,30 to 34,49.95,49.39,50.52,35.91,34.24,37.58,71.89,,,,,,,,,,,,,,,,
Scottish Borders,S12000026,Male,35 to 39,45.43,44.91,45.94,31.98,30.38,33.58,70.39,,,,,,,,,,,,,,,,
Scottish Borders,S12000026,Male,40 to 44,40.90,40.43,41.38,28.06,26.53,29.59,68.61,,,,,,,,,,,,,,,,
Scottish Borders,S12000026,Male,45 to 49,36.37,35.93,36.80,24.07,22.64,25.50,66.17,,,,,,,,,,,,,,,,
Scottish Borders,S12000026,Male,5 to 9,74.41,73.79,75.03,58.72,56.83,60.60,78.91,,,,,,,,,,,,,,,,
Scottish Borders,S12000026,Male,50 to 54,31.84,31.44,32.25,20.23,18.87,21.60,63.54,,,,,,,,,,,,,,,,
Scottish Borders,S12000026,Male,55 to 59,27.36,26.97,27.75,16.58,15.26,17.91,60.62,,,,,,,,,,,,,,,,
Scottish Borders,S12000026,Male,60 to 64,22.94,22.57,23.31,13.19,11.91,14.46,57.48,,,,,,,,,,,,,,,,
Scottish Borders,S12000026,Male,65 to 69,18.79,18.45,19.14,10.23,9.01,11.46,54.45,,,,,,,,,,,,,,,,
Scottish Borders,S12000026,Male,70 to 74,14.85,14.53,15.18,7.27,6.07,8.46,48.92,,,,,,,,,,,,,,,,
Scottish Borders,S12000026,Male,75 to 79,11.17,10.85,11.48,4.86,3.64,6.08,43.51,,,,,,,,,,,,,,,,
Scottish Borders,S12000026,Male,80 to 84,8.03,7.73,8.33,2.99,2.02,3.97,37.30,,,,,,,,,,,,,,,,
Scottish Borders,S12000026,Male,85 to 89,5.53,5.23,5.84,1.64,0.89,2.40,29.72,,,,,,,,,,,,,,,,
Scottish Borders,S12000026,Male,90+,3.47,3.06,3.88,1.01,0.39,1.63,29.03,,,,,,,,,,,,,,,,
Shetland Islands,S12000027,Female,<1,83.21,81.94,84.49,61.87,55.71,68.03,74.35,,,,,,,,,,,,,,,,
Shetland Islands,S12000027,Female,1 to 4,82.47,81.30,83.64,61.30,55.14,67.47,74.33,,,,,,,,,,,,,,,,
Shetland Islands,S12000027,Female,10 to 14,73.47,72.30,74.64,54.19,48.45,59.93,73.76,,,,,,,,,,,,,,,,
Shetland Islands,S12000027,Female,15 to 19,68.47,67.30,69.64,50.02,44.51,55.53,73.06,,,,,,,,,,,,,,,,
Shetland Islands,S12000027,Female,20 to 24,63.47,62.30,64.64,45.82,40.54,51.10,72.19,,,,,,,,,,,,,,,,
Shetland Islands,S12000027,Female,25 to 29,58.47,57.30,59.64,41.52,36.37,46.68,71.02,,,,,,,,,,,,,,,,
Shetland Islands,S12000027,Female,30 to 34,53.62,52.48,54.76,37.38,32.52,42.24,69.72,,,,,,,,,,,,,,,,
